date,region,device_type,product_category,traffic,conversion_rate,orders,avg_order_value,revenue,marketing_spend
2024-03-30,West,mobile,Clothing,982,0.0438,43,72.25,3106.84,1697.77
2024-03-30,West,mobile,Home,956,0.0248,23,69.19,1591.39,1539.75
2024-03-30,West,mobile,Sports,908,0.0307,27,83.0,2241.13,2318.09
2024-03-30,West,tablet,Electronics,180,0.033,5,136.58,682.89,1884.58
2024-03-30,West,tablet,Clothing,209,0.0429,8,76.59,612.68,668.91
2024-03-30,West,tablet,Home,192,0.0411,7,60.26,421.83,752.77
2024-03-30,West,tablet,Sports,196,0.0352,6,55.5,332.98,1385.19
2024-03-31,North,desktop,Electronics,672,0.0401,26,136.07,3537.92,1881.29
2024-03-31,North,desktop,Clothing,681,0.0382,26,65.69,1707.84,1919.45
2024-03-31,North,desktop,Home,695,0.0381,26,74.5,1937.13,1041.18
2024-03-31,North,desktop,Sports,731,0.0421,30,91.44,2743.27,1789.81
2024-03-31,North,mobile,Electronics,981,0.0382,37,178.06,6588.27,1766.07
2024-03-31,North,mobile,Clothing,1138,0.0335,38,78.05,2965.99,896.84
2024-03-31,North,mobile,Home,1119,0.0371,41,66.76,2736.99,1101.97
2024-03-31,North,mobile,Sports,968,0.0321,31,82.86,2568.63,843.67
2024-03-31,North,tablet,Electronics,229,0.029,6,119.92,719.52,572.19
2024-03-31,North,tablet,Clothing,204,0.0377,7,88.77,621.4,1585.56
2024-03-31,North,tablet,Home,217,0.0345,7,89.94,629.58,1079.74
2024-03-31,North,tablet,Sports,207,0.0308,6,88.34,530.05,1356.98
2024-03-31,South,desktop,Electronics,553,0.0308,17,166.35,2828.03,536.33
2024-03-31,South,desktop,Clothing,563,0.0384,21,89.41,1877.61,1208.87
2024-03-31,South,desktop,Home,580,0.0336,19,75.15,1427.92,1213.34
2024-03-31,South,desktop,Sports,562,0.0285,15,90.21,1353.14,510.91
2024-03-31,South,mobile,Electronics,833,0.0351,29,148.03,4292.93,982.32
2024-03-31,South,mobile,Clothing,860,0.0321,27,78.17,2110.48,1714.98
2024-03-31,South,mobile,Home,872,0.0363,31,73.75,2286.14,1652.21
2024-03-31,South,mobile,Sports,862,0.0273,23,71.42,1642.67,1137.75
2024-03-31,South,tablet,Electronics,188,0.0418,7,161.54,1130.81,698.86
2024-03-31,South,tablet,Clothing,170,0.0339,5,73.13,365.66,863.56
2024-03-31,South,tablet,Home,169,0.0313,5,67.74,338.72,1666.74
2024-03-31,South,tablet,Sports,193,0.0295,5,83.59,417.94,1891.93
2024-03-31,East,desktop,Electronics,587,0.0356,20,125.02,2500.32,1291.42
2024-03-31,East,desktop,Clothing,558,0.0478,26,81.52,2119.58,549.76
2024-03-31,East,desktop,Home,579,0.0367,21,65.09,1366.96,966.31
2024-03-31,East,desktop,Sports,570,0.0328,18,96.43,1735.83,1945.19
2024-03-31,East,mobile,Electronics,845,0.03,25,104.43,2610.71,1328.85
2024-03-31,East,mobile,Clothing,843,0.036,30,65.14,1954.22,1656.44
2024-03-31,East,mobile,Home,836,0.0319,26,88.42,2298.99,808.66
2024-03-31,East,mobile,Sports,833,0.0271,22,64.0,1407.98,1496.54
2024-03-31,East,tablet,Electronics,173,0.0341,5,139.55,697.76,1612.13
2024-03-31,East,tablet,Clothing,163,0.0378,6,85.76,514.54,1586.44
2024-03-31,East,tablet,Home,180,0.0373,6,77.28,463.68,1364.56
2024-03-31,East,tablet,Sports,164,0.0326,5,72.15,360.75,1270.09
2024-03-31,West,desktop,Electronics,579,0.0293,16,87.92,1406.74,1752.53
2024-03-31,West,desktop,Clothing,650,0.0356,23,74.1,1704.36,2104.86
2024-03-31,West,desktop,Home,631,0.0386,24,84.42,2026.12,1834.25
2024-03-31,West,desktop,Sports,686,0.0327,22,86.97,1913.39,2284.77
2024-03-31,West,mobile,Electronics,918,0.0252,23,146.86,3377.85,1096.85
2024-03-31,West,mobile,Clothing,924,0.0342,31,82.26,2550.21,2264.24
2024-03-31,West,mobile,Home,954,0.0303,28,65.81,1842.64,1289.21
2024-03-31,West,mobile,Sports,910,0.0252,22,90.65,1994.32,2214.96
2024-03-31,West,tablet,Electronics,195,0.0398,7,141.98,993.87,1780.07
2024-03-31,West,tablet,Clothing,197,0.0351,6,76.25,457.49,2572.25
2024-03-31,West,tablet,Home,197,0.0303,5,80.8,403.98,710.51
2024-03-31,West,tablet,Sports,200,0.0371,7,58.61,410.28,1470.75
2024-04-01,North,desktop,Electronics,612,0.039,23,143.07,3290.51,793.34
2024-04-01,North,desktop,Clothing,586,0.0379,22,78.75,1732.51,1071.65
2024-04-01,North,desktop,Home,612,0.0461,28,77.05,2157.4,587.05
2024-04-01,North,desktop,Sports,615,0.0289,17,68.87,1170.8,1872.62
2024-04-01,North,mobile,Electronics,891,0.0294,26,126.9,3299.46,1725.89
2024-04-01,North,mobile,Clothing,887,0.0309,27,61.35,1656.41,1891.46
2024-04-01,North,mobile,Home,907,0.0349,31,59.78,1853.12,1103.47
2024-04-01,North,mobile,Sports,892,0.0259,23,67.9,1561.64,883.91
2024-04-01,North,tablet,Electronics,175,0.0246,4,128.49,513.97,1061.47
2024-04-01,North,tablet,Clothing,177,0.0421,7,69.46,486.21,1562.32
2024-04-01,North,tablet,Home,186,0.0412,7,53.71,376.0,879.91
2024-04-01,North,tablet,Sports,191,0.0385,7,83.22,582.52,767.56
2024-04-01,South,desktop,Electronics,495,0.0382,18,143.78,2588.04,642.16
2024-04-01,South,desktop,Clothing,504,0.0358,18,78.93,1420.82,1288.26
2024-04-01,South,desktop,Home,527,0.0416,21,71.73,1506.43,633.98
2024-04-01,South,desktop,Sports,528,0.0299,15,81.81,1227.17,1902.11
2024-04-01,South,mobile,Electronics,751,0.0374,28,123.98,3471.35,1178.39
2024-04-01,South,mobile,Clothing,706,0.0292,20,73.73,1474.64,1294.05
2024-04-01,South,mobile,Home,765,0.0323,24,85.61,2054.53,1475.51
2024-04-01,South,mobile,Sports,742,0.0321,23,58.74,1351.09,963.58
2024-04-01,South,tablet,Electronics,155,0.0255,3,120.77,362.32,1411.29
2024-04-01,South,tablet,Clothing,153,0.0289,4,89.19,356.77,1702.16
2024-04-01,South,tablet,Home,150,0.0327,4,61.99,247.97,1789.84
2024-04-01,South,tablet,Sports,136,0.0288,3,80.61,241.84,1408.8
2024-04-01,East,desktop,Electronics,492,0.0437,21,149.13,3131.66,1520.41
2024-04-01,East,desktop,Clothing,509,0.0509,25,78.23,1955.84,1535.39
2024-04-01,East,desktop,Home,510,0.0329,16,70.01,1120.21,890.34
2024-04-01,East,desktop,Sports,538,0.0269,14,78.44,1098.12,666.34
2024-04-01,East,mobile,Electronics,801,0.0305,24,130.89,3141.37,1169.97
2024-04-01,East,mobile,Clothing,732,0.0389,28,80.36,2250.07,611.49
2024-04-01,East,mobile,Home,732,0.0299,21,54.24,1139.13,924.52
2024-04-01,East,mobile,Sports,744,0.0325,24,89.93,2158.38,1480.44
2024-04-01,East,tablet,Electronics,144,0.034,4,133.12,532.47,1403.95
2024-04-01,East,tablet,Clothing,156,0.0449,7,88.77,621.42,1854.08
2024-04-01,East,tablet,Home,140,0.0341,4,66.83,267.32,1867.39
2024-04-01,East,tablet,Sports,156,0.0401,6,75.88,455.27,1174.16
2024-04-01,West,desktop,Electronics,520,0.0344,17,133.94,2277.0,895.77
2024-04-01,West,desktop,Clothing,557,0.0434,24,65.65,1575.65,2158.6
2024-04-01,West,desktop,Home,592,0.0386,22,82.88,1823.28,1152.73
2024-04-01,West,desktop,Sports,535,0.0301,16,74.35,1189.55,896.24
2024-04-01,West,mobile,Electronics,821,0.0305,25,157.4,3935.05,1575.76
2024-04-01,West,mobile,Clothing,811,0.0345,27,70.45,1902.27,1556.76
2024-04-01,West,mobile,Home,858,0.03,25,61.01,1525.16,1515.83
2024-04-01,West,mobile,Sports,816,0.028,22,58.54,1287.84,1902.0
2024-04-01,West,tablet,Electronics,165,0.0347,5,156.18,780.9,1533.99
2024-04-01,West,tablet,Clothing,171,0.0404,6,82.68,496.09,2356.76
2024-04-01,West,tablet,Home,153,0.0316,4,71.94,287.76,2239.92
2024-04-01,West,tablet,Sports,169,0.0222,3,56.45,169.35,1610.4
2024-04-02,North,desktop,Electronics,602,0.0343,20,170.64,3412.86,1686.45
2024-04-02,North,desktop,Clothing,627,0.0389,24,73.21,1757.02,1966.64
2024-04-02,North,desktop,Home,596,0.0326,19,67.14,1275.64,991.88
2024-04-02,North,desktop,Sports,594,0.04,23,71.44,1643.16,1247.53
2024-04-02,North,mobile,Electronics,873,0.0313,27,169.07,4564.83,1406.0
2024-04-02,North,mobile,Clothing,930,0.0218,20,82.05,1640.97,1306.28
2024-04-02,North,mobile,Home,912,0.0222,20,66.02,1320.48,1025.61
2024-04-02,North,mobile,Sports,835,0.028,23,64.32,1479.33,1841.74
2024-04-02,North,tablet,Electronics,172,0.0401,6,122.91,737.48,575.19
2024-04-02,North,tablet,Clothing,172,0.0386,6,76.25,457.49,708.44
2024-04-02,North,tablet,Home,174,0.0363,6,71.74,430.41,1243.63
2024-04-02,North,tablet,Sports,182,0.0268,4,78.62,314.47,962.05
2024-04-02,South,desktop,Electronics,510,0.0402,20,141.2,2824.07,680.63
2024-04-02,South,desktop,Clothing,533,0.0449,23,59.0,1356.98,1339.12
2024-04-02,South,desktop,Home,465,0.0357,16,84.39,1350.3,1903.9
2024-04-02,South,desktop,Sports,476,0.0295,14,89.65,1255.05,785.7
2024-04-02,South,mobile,Electronics,784,0.0263,20,98.4,1968.01,1739.81
2024-04-02,South,mobile,Clothing,733,0.0317,23,82.7,1901.99,1022.58
2024-04-02,South,mobile,Home,718,0.0323,23,62.71,1442.39,1821.15
2024-04-02,South,mobile,Sports,741,0.036,26,65.46,1701.99,881.44
2024-04-02,South,tablet,Electronics,142,0.0325,4,144.81,579.23,1798.56
2024-04-02,South,tablet,Clothing,150,0.0317,4,87.71,350.86,1020.93
2024-04-02,South,tablet,Home,154,0.0378,5,69.55,347.75,1708.06
2024-04-02,South,tablet,Sports,150,0.0355,5,94.32,471.59,1125.56
2024-04-02,East,desktop,Electronics,506,0.0386,19,141.43,2687.12,1004.5
2024-04-02,East,desktop,Clothing,485,0.047,22,67.16,1477.61,721.62
2024-04-02,East,desktop,Home,518,0.0348,18,57.45,1034.14,1545.42
2024-04-02,East,desktop,Sports,503,0.0309,15,85.54,1283.07,915.29
2024-04-02,East,mobile,Electronics,747,0.0269,20,132.15,2642.96,1637.83
2024-04-02,East,mobile,Clothing,745,0.0369,27,70.37,1899.92,1302.24
2024-04-02,East,mobile,Home,820,0.0365,29,75.85,2199.59,1400.23
2024-04-02,East,mobile,Sports,729,0.0423,30,64.98,1949.52,1649.43
2024-04-02,East,tablet,Electronics,147,0.0234,3,148.87,446.61,1871.82
2024-04-02,East,tablet,Clothing,158,0.0366,5,69.88,349.4,728.54
2024-04-02,East,tablet,Home,143,0.0377,5,75.95,379.76,847.18
2024-04-02,East,tablet,Sports,149,0.0377,5,82.8,414.01,783.46
2024-04-02,West,desktop,Electronics,570,0.0467,26,146.81,3817.19,1838.26
2024-04-02,West,desktop,Clothing,566,0.0381,21,67.5,1417.4,1944.84
2024-04-02,West,desktop,Home,534,0.0339,18,64.97,1169.38,2574.32
2024-04-02,West,desktop,Sports,534,0.0338,18,83.24,1498.35,2344.78
2024-04-02,West,mobile,Electronics,727,0.0249,18,111.43,2005.76,2303.2
2024-04-02,West,mobile,Clothing,777,0.0327,25,90.3,2257.4,1064.74
2024-04-02,West,mobile,Home,839,0.0318,26,63.28,1645.24,2582.9
2024-04-02,West,mobile,Sports,877,0.0299,26,75.02,1950.64,1717.42
2024-04-02,West,tablet,Electronics,163,0.0334,5,131.24,656.18,1886.48
2024-04-02,West,tablet,Clothing,153,0.0461,7,52.76,369.33,2583.74
2024-04-02,West,tablet,Home,158,0.0364,5,65.1,325.49,2068.96
2024-04-02,West,tablet,Sports,164,0.0386,6,97.27,583.61,983.81
2024-04-03,North,desktop,Electronics,592,0.0377,22,140.78,3097.09,1603.23
2024-04-03,North,desktop,Clothing,642,0.0475,30,72.09,2162.68,1374.94
2024-04-03,North,desktop,Home,571,0.0293,16,66.33,1061.32,1014.7
2024-04-03,North,desktop,Sports,601,0.0385,23,80.1,1842.36,1825.41
2024-04-03,North,mobile,Electronics,891,0.0301,26,132.42,3442.86,1067.16
2024-04-03,North,mobile,Clothing,990,0.03,29,83.47,2420.64,948.63
2024-04-03,North,mobile,Home,901,0.0324,29,81.13,2352.81,1153.94
2024-04-03,North,mobile,Sports,887,0.0261,23,85.3,1961.88,867.77
2024-04-03,North,tablet,Electronics,189,0.041,7,129.73,908.1,635.9
2024-04-03,North,tablet,Clothing,176,0.0442,7,83.12,581.86,1636.26
2024-04-03,North,tablet,Home,163,0.0235,3,73.47,220.42,1116.37
2024-04-03,North,tablet,Sports,187,0.0343,6,68.41,410.48,1761.42
2024-04-03,South,desktop,Electronics,473,0.0295,13,148.06,1924.77,1268.5
2024-04-03,South,desktop,Clothing,536,0.0406,21,64.52,1354.95,1388.3
2024-04-03,South,desktop,Home,474,0.0334,15,58.4,876.02,1057.57
2024-04-03,South,desktop,Sports,532,0.0354,18,85.59,1540.7,634.81
2024-04-03,South,mobile,Electronics,747,0.0254,18,106.4,1915.28,959.39
2024-04-03,South,mobile,Clothing,708,0.0282,19,90.57,1720.9,1448.82
2024-04-03,South,mobile,Home,753,0.0303,22,58.52,1287.51,535.39
2024-04-03,South,mobile,Sports,744,0.0273,20,67.52,1350.37,829.3
2024-04-03,South,tablet,Electronics,137,0.0454,6,125.36,752.14,1472.75
2024-04-03,South,tablet,Clothing,144,0.04,5,83.66,418.3,1966.13
2024-04-03,South,tablet,Home,139,0.0347,4,77.41,309.65,1609.33
2024-04-03,South,tablet,Sports,162,0.0366,5,80.6,403.0,660.03
2024-04-03,East,desktop,Electronics,522,0.04,20,122.23,2444.63,1288.12
2024-04-03,East,desktop,Clothing,555,0.0391,21,95.34,2002.08,1914.45
2024-04-03,East,desktop,Home,493,0.0394,19,70.67,1342.79,1246.91
2024-04-03,East,desktop,Sports,490,0.0387,18,59.69,1074.36,1567.52
2024-04-03,East,mobile,Electronics,741,0.0291,21,116.2,2440.2,816.92
2024-04-03,East,mobile,Clothing,729,0.0366,26,54.81,1425.13,1118.61
2024-04-03,East,mobile,Home,714,0.035,25,80.0,1999.95,1009.61
2024-04-03,East,mobile,Sports,739,0.0281,20,72.13,1442.59,1251.68
2024-04-03,East,tablet,Electronics,152,0.0339,5,136.97,684.84,1142.3
2024-04-03,East,tablet,Clothing,144,0.0364,5,81.59,407.94,642.83
2024-04-03,East,tablet,Home,144,0.0371,5,55.32,276.62,1960.52
2024-04-03,East,tablet,Sports,147,0.0332,4,71.26,285.04,788.9
2024-04-03,West,desktop,Electronics,569,0.035,19,137.32,2609.12,1711.33
2024-04-03,West,desktop,Clothing,540,0.0273,14,71.61,1002.53,1167.02
2024-04-03,West,desktop,Home,594,0.0252,14,66.71,933.93,818.05
2024-04-03,West,desktop,Sports,524,0.031,16,91.55,1464.78,2174.84
2024-04-03,West,mobile,Electronics,848,0.0366,31,142.5,4417.35,1884.43
2024-04-03,West,mobile,Clothing,834,0.0327,27,74.98,2024.49,1181.68
2024-04-03,West,mobile,Home,833,0.0294,24,87.43,2098.31,1903.74
2024-04-03,West,mobile,Sports,851,0.0312,26,85.23,2215.93,1838.43
2024-04-03,West,tablet,Electronics,177,0.0354,6,105.99,635.94,2114.18
2024-04-03,West,tablet,Clothing,164,0.0506,8,65.56,524.52,2253.41
2024-04-03,West,tablet,Home,157,0.0337,5,89.41,447.07,1280.31
2024-04-03,West,tablet,Sports,161,0.0349,5,53.88,269.42,2019.87
2024-04-04,North,desktop,Electronics,622,0.0412,25,151.57,3789.34,945.38
2024-04-04,North,desktop,Clothing,558,0.0447,24,88.49,2123.68,588.35
2024-04-04,North,desktop,Home,627,0.0388,24,59.93,1438.37,557.1
2024-04-04,North,desktop,Sports,622,0.0412,25,71.51,1787.64,1543.02
2024-04-04,North,mobile,Electronics,865,0.021,18,157.81,2840.57,1652.47
2024-04-04,North,mobile,Clothing,952,0.0356,33,94.99,3134.62,917.67
2024-04-04,North,mobile,Home,873,0.0313,27,71.0,1916.94,603.51
2024-04-04,North,mobile,Sports,837,0.0295,24,64.68,1552.29,1099.51
2024-04-04,North,tablet,Electronics,186,0.0342,6,146.5,879.0,1211.28
2024-04-04,North,tablet,Clothing,178,0.0368,6,82.19,493.16,1367.89
2024-04-04,North,tablet,Home,173,0.0313,5,84.91,424.55,1522.33
2024-04-04,North,tablet,Sports,185,0.042,7,93.92,657.44,622.8
2024-04-04,South,desktop,Electronics,511,0.0405,20,131.6,2632.0,534.84
2024-04-04,South,desktop,Clothing,483,0.0341,16,78.4,1254.33,1402.77
2024-04-04,South,desktop,Home,506,0.0395,20,79.57,1591.44,757.03
2024-04-04,South,desktop,Sports,497,0.0386,19,70.73,1343.81,1132.48
2024-04-04,South,mobile,Electronics,733,0.0268,19,122.04,2318.7,1280.43
2024-04-04,South,mobile,Clothing,741,0.0329,24,68.28,1638.75,1724.91
2024-04-04,South,mobile,Home,790,0.0343,27,77.96,2105.05,1113.09
2024-04-04,South,mobile,Sports,813,0.0269,21,66.86,1404.15,770.66
2024-04-04,South,tablet,Electronics,143,0.0419,5,171.14,855.72,1085.82
2024-04-04,South,tablet,Clothing,152,0.038,5,71.77,358.86,1006.44
2024-04-04,South,tablet,Home,148,0.0321,4,89.07,356.28,995.92
2024-04-04,South,tablet,Sports,157,0.0313,4,64.22,256.89,1737.67
2024-04-04,East,desktop,Electronics,461,0.0283,13,131.04,1703.58,769.87
2024-04-04,East,desktop,Clothing,495,0.0399,19,90.98,1728.67,991.52
2024-04-04,East,desktop,Home,479,0.0287,13,72.25,939.21,1946.34
2024-04-04,East,desktop,Sports,526,0.0392,20,86.82,1736.45,819.93
2024-04-04,East,mobile,Electronics,733,0.0326,23,173.31,3986.19,1209.48
2024-04-04,East,mobile,Clothing,744,0.0395,29,51.9,1504.99,1831.98
2024-04-04,East,mobile,Home,763,0.037,28,86.6,2424.86,1367.52
2024-04-04,East,mobile,Sports,700,0.0283,19,88.74,1685.99,1701.71
2024-04-04,East,tablet,Electronics,145,0.0383,5,109.74,548.72,1722.5
2024-04-04,East,tablet,Clothing,149,0.0244,3,71.24,213.73,647.19
2024-04-04,East,tablet,Home,145,0.0364,5,84.48,422.41,1722.53
2024-04-04,East,tablet,Sports,150,0.0378,5,77.72,388.6,637.63
2024-04-04,West,desktop,Electronics,537,0.0293,15,144.32,2164.85,882.46
2024-04-04,West,desktop,Clothing,602,0.0402,24,69.83,1675.94,1869.26
2024-04-04,West,desktop,Home,509,0.0366,18,64.26,1156.76,1580.37
2024-04-04,West,desktop,Sports,539,0.0322,17,70.48,1198.17,2598.32
2024-04-04,West,mobile,Electronics,801,0.0312,24,151.1,3626.49,1368.95
2024-04-04,West,mobile,Clothing,881,0.0358,31,62.68,1943.07,2448.68
2024-04-04,West,mobile,Home,825,0.0287,23,71.0,1633.04,1810.44
2024-04-04,West,mobile,Sports,815,0.0307,25,93.85,2346.24,1395.18
2024-04-04,West,tablet,Electronics,151,0.037,5,149.15,745.75,1393.92
2024-04-04,West,tablet,Clothing,155,0.0377,5,80.91,404.54,2070.85
2024-04-04,West,tablet,Home,163,0.0276,4,76.58,306.3,1312.62
2024-04-04,West,tablet,Sports,167,0.027,4,81.89,327.56,1955.49
2024-04-05,North,desktop,Electronics,566,0.0361,20,136.24,2724.82,1866.85
2024-04-05,North,desktop,Clothing,582,0.0445,25,91.57,2289.16,541.14
2024-04-05,North,desktop,Home,564,0.0333,18,64.45,1160.07,564.8
2024-04-05,North,desktop,Sports,597,0.035,20,89.76,1795.24,643.8
2024-04-05,North,mobile,Electronics,885,0.0267,23,115.34,2652.74,1620.24
2024-04-05,North,mobile,Clothing,928,0.0342,31,50.8,1574.88,1201.09
2024-04-05,North,mobile,Home,973,0.0291,28,76.42,2139.7,1687.77
2024-04-05,North,mobile,Sports,892,0.0305,27,70.76,1910.52,1058.02
2024-04-05,North,tablet,Electronics,190,0.0334,6,111.45,668.71,1437.1
2024-04-05,North,tablet,Clothing,190,0.0416,7,81.21,568.49,1121.81
2024-04-05,North,tablet,Home,180,0.0312,5,83.11,415.53,1971.77
2024-04-05,North,tablet,Sports,171,0.0406,6,67.49,404.94,1184.56
2024-04-05,South,desktop,Electronics,516,0.0326,16,129.93,2078.93,1797.72
2024-04-05,South,desktop,Clothing,486,0.042,20,66.92,1338.49,1593.27
2024-04-05,South,desktop,Home,499,0.0339,16,81.69,1307.08,1905.48
2024-04-05,South,desktop,Sports,497,0.0387,19,80.34,1526.42,657.32
2024-04-05,South,mobile,Electronics,757,0.0336,25,108.46,2711.53,1589.34
2024-04-05,South,mobile,Clothing,756,0.0413,31,75.06,2326.84,579.84
2024-04-05,South,mobile,Home,777,0.0277,21,80.63,1693.17,1749.91
2024-04-05,South,mobile,Sports,697,0.031,21,72.57,1523.88,1557.38
2024-04-05,South,tablet,Electronics,126,0.0312,3,127.07,381.2,1445.46
2024-04-05,South,tablet,Clothing,153,0.0393,6,78.89,473.36,508.51
2024-04-05,South,tablet,Home,147,0.0476,6,74.8,448.8,1940.83
2024-04-05,South,tablet,Sports,159,0.0387,6,69.79,418.72,1736.46
2024-04-05,East,desktop,Electronics,485,0.0334,16,171.55,2744.8,802.18
2024-04-05,East,desktop,Clothing,532,0.0414,22,66.49,1462.76,1612.15
2024-04-05,East,desktop,Home,532,0.0434,23,85.71,1971.3,1128.43
2024-04-05,East,desktop,Sports,498,0.0348,17,97.23,1652.88,692.52
2024-04-05,East,mobile,Electronics,849,0.0286,24,136.88,3285.05,1673.08
2024-04-05,East,mobile,Clothing,738,0.0249,18,80.21,1443.74,1489.36
2024-04-05,East,mobile,Home,765,0.0357,27,73.42,1982.27,1367.56
2024-04-05,East,mobile,Sports,675,0.0229,15,71.26,1068.96,689.81
2024-04-05,East,tablet,Electronics,153,0.0347,5,129.45,647.25,965.65
2024-04-05,East,tablet,Clothing,146,0.0444,6,90.54,543.23,1905.89
2024-04-05,East,tablet,Home,150,0.0384,5,67.32,336.62,711.16
2024-04-05,East,tablet,Sports,149,0.0381,5,77.38,386.91,1919.89
2024-04-05,West,desktop,Electronics,522,0.0354,18,159.67,2873.98,1533.42
2024-04-05,West,desktop,Clothing,565,0.0389,21,79.16,1662.41,1558.65
2024-04-05,West,desktop,Home,553,0.0429,23,87.12,2003.78,2544.31
2024-04-05,West,desktop,Sports,558,0.0403,22,87.83,1932.16,677.0
2024-04-05,West,mobile,Electronics,821,0.0362,29,134.91,3912.27,1529.22
2024-04-05,West,mobile,Clothing,765,0.023,17,80.74,1372.6,1122.45
2024-04-05,West,mobile,Home,843,0.0351,29,80.92,2346.69,2133.96
2024-04-05,West,mobile,Sports,811,0.0343,27,73.55,1985.89,2363.58
2024-04-05,West,tablet,Electronics,161,0.0329,5,115.68,578.42,1750.29
2024-04-05,West,tablet,Clothing,168,0.0411,6,76.82,460.91,1921.43
2024-04-05,West,tablet,Home,156,0.0404,6,76.22,457.29,1333.09
2024-04-05,West,tablet,Sports,163,0.044,7,77.01,539.05,728.76
2024-04-06,North,desktop,Electronics,695,0.0406,28,112.15,3140.1,736.12
2024-04-06,North,desktop,Clothing,672,0.0347,23,77.56,1783.96,1365.9
2024-04-06,North,desktop,Home,652,0.0301,19,73.98,1405.61,1990.47
2024-04-06,North,desktop,Sports,655,0.0401,26,73.05,1899.17,1936.31
2024-04-06,North,mobile,Electronics,985,0.0304,29,124.49,3610.35,1372.11
2024-04-06,North,mobile,Clothing,991,0.0329,32,74.02,2368.51,618.15
2024-04-06,North,mobile,Home,999,0.0301,30,56.9,1706.87,1872.87
2024-04-06,North,mobile,Sports,945,0.0351,33,80.91,2670.05,1088.97
2024-04-06,North,tablet,Electronics,196,0.0386,7,147.43,1032.01,845.81
2024-04-06,North,tablet,Clothing,221,0.0383,8,67.03,536.27,947.69
2024-04-06,North,tablet,Home,204,0.0321,6,63.16,378.98,1673.84
2024-04-06,North,tablet,Sports,210,0.0408,8,82.23,657.84,1388.73
2024-04-06,South,desktop,Electronics,554,0.0375,20,143.61,2872.23,1546.41
2024-04-06,South,desktop,Clothing,529,0.0363,19,86.77,1648.64,797.0
2024-04-06,South,desktop,Home,581,0.0356,20,69.46,1389.2,1464.76
2024-04-06,South,desktop,Sports,583,0.0304,17,78.3,1331.1,852.41
2024-04-06,South,mobile,Electronics,876,0.0358,31,155.99,4835.56,858.76
2024-04-06,South,mobile,Clothing,872,0.0315,27,58.17,1570.6,1864.44
2024-04-06,South,mobile,Home,853,0.0246,20,68.36,1367.14,1620.99
2024-04-06,South,mobile,Sports,821,0.0218,17,67.38,1145.46,1378.09
2024-04-06,South,tablet,Electronics,168,0.036,6,138.35,830.09,1354.59
2024-04-06,South,tablet,Clothing,175,0.0399,6,89.53,537.16,666.62
2024-04-06,South,tablet,Home,180,0.0326,5,79.89,399.44,907.43
2024-04-06,South,tablet,Sports,167,0.0335,5,65.18,325.88,773.24
2024-04-06,East,desktop,Electronics,556,0.0325,18,136.29,2453.21,627.87
